time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.859999999999984,-0.007970480052427923,0.1136290088920725,122.95485902397704,0.003462449268240242,0.00021609425685120698,0.0,-0.007010970306740438,0.06528464344315082,28.17745422674332,0.002181010280186037,-0.0007570245462684976,0.0,899.9995337084116,899.9972604340775,899.9984788179155,899.9990015200752
4.919999999999983,-0.008394804103421338,0.11760761322741986,124.64550645141982,0.0035934167646898274,0.00016829118975270063,0.0,-0.007129100945555445,0.06734689459578164,28.1774597697158,0.0021863546455873984,-0.0008762375395296235,0.0,899.9995083483003,899.9946982121899,900.0011568352353,900.0013244473246
4.979999999999982,-0.008825348955166417,0.12171226267206042,126.33615405918412,0.0037266014076289267,0.00011373530580272018,0.0,-0.007217725141099918,0.06948625762313401,28.177460355461253,0.002286450980728418,-0.0009754133681919843,0.0,899.9990107944128,899.9950147848961,899.9982298751748,900.0022344969352
5.0399999999999805,-0.009260229556587073,0.12594764010074536,128.02680159378536,0.003865469200103888,5.423098360335388e-05,0.0,-0.007273152011692643,0.07170500163654964,28.177457415146478,0.0023704385813632426,-0.0010244154291867375,0.0,899.9970591964094,899.9950972660446,899.9986176188554,900.0019677798971
5.099999999999979,-0.009697376508052434,0.13031860577703644,129.71744904901257,0.004008873740186658,6.283177619122712,0.0,-0.007293037928304646,0.07400628115516694,28.177457624346907,0.0024293277180550367,-0.0010471282611665832,0.0,899.9972579692384,899.9963617557784,899.9995276176968,900.0018596115169
5.159999999999978,-0.010134619242544815,0.13483018635931251,131.40809639961438,0.004156117425648809,6.283113512239691,0.0,-0.007276191328197396,0.07639248538202409,28.1774540163898,0.002503491506867585,-0.0011111296304495213,0.0,899.9981593314158,899.9955915973015,899.9981896516593,900.0011389865901
5.219999999999977,-0.010569708169771567,0.13948754844841596,133.09874355354714,0.004308308187899179,6.283045984112224,0.0,-0.007220929276114731,0.07886607237924025,28.177451045593426,0.0026024847394239175,-0.0011541678237691996,0.0,899.9975203245135,899.9958029519755,899.9982095511691,900.0021628454648
5.279999999999975,-0.011000282328228448,0.144296026047641,134.78939054660958,0.004465820009200705,6.282976228338388,0.0,-0.007125490806237173,0.0814301574020593,28.177448632574855,0.002670590674159473,-0.0011794614706192234,0.0,899.9976289419193,899.9966311186874,899.9986967016661,900.0013971088865
5.339999999999974,-0.011423894919463174,0.14926113766036475,136.4800374845813,0.004628078924213241,6.2829043342144,0.0,-0.006988719098568513,0.08408758906678832,28.17744912669085,0.0027716906698512437,-0.0012358166075706646,0.0,899.9993581791157,899.9971030480167,899.9980692798962,900.002104428419
5.399999999999973,-0.011838023599919931,0.15438857288541458,138.1706845528766,0.0047953708254366845,6.282830285518006,0.0,-0.006809120698505945,0.08684142538724997,28.177452885341815,0.0028211988754757696,-0.0012308012025815315,0.0,899.9990831292538,899.9993145269945,899.9995701192016,900.001513888005
